70.12,29.88,0.6386,0.7639,0.73,0.2361,0.6812,0.4056,0.4024
69.76,30.24,0.6193,0.7759,0.7343,0.2241,0.6719,0.4001,0.3952
69.76,30.24,0.6072,0.788,0.7412,0.212,0.6675,0.4018,0.3952
69.28,30.72,0.6072,0.7783,0.7326,0.2217,0.664,0.3913,0.3855
69.28,30.72,0.6554,0.7301,0.7083,0.2699,0.6809,0.3866,0.3855
69.28,30.72,0.6627,0.7229,0.7051,0.2771,0.6832,0.3862,0.3855
69.64,30.36,0.6169,0.7759,0.7335,0.2241,0.6702,0.3978,0.3928
68.92,31.08,0.6193,0.759,0.7199,0.241,0.6658,0.3821,0.3783
69.4,30.6,0.6747,0.7133,0.7018,0.2867,0.688,0.3882,0.388
69.28,30.72,0.6277,0.7579,0.7229,0.2421,0.6708,0.3898,0.3856
1.298e+05,1.355e+05,1.242e+05,1.301e+05,1.372e+05,1.283e+05,1.42e+05,1.274e+05,1.684e+05,1.281e+05,1.376e+05,1.316e+05,1.421e+05,1.208e+05,1.354e+05,3.16e+05,1.237e+05,1.333e+05,2.198e+05,1.823e+05,1.245e+05,1.841e+05,1.52e+05,1.741e+05,1.567e+05,1.291e+05,1.322e+05,1.379e+05,2.159e+05,1.286e+05,1.334e+05,1.391e+05,1.236e+05,4.436e+05,1.915e+05,1.493e+05,1.413e+05,1.985e+05,1.394e+05,1.282e+05,1.267e+05,2.103e+05,1.279e+05,1.516e+05,1.722e+05,1.426e+05,1.361e+05,1.234e+05,1.31e+05,1.332e+05,1.26e+05,1.393e+05,1.24e+05,1.385e+05,1.255e+05,1.527e+05,1.28e+05,1.238e+05,1.247e+05,1.392e+05,1.275e+05,1.297e+05,1.288e+05,1.339e+05,1.262e+05,1.239e+05,1.306e+05,1.512e+05,1.405e+05,1.263e+05,1.265e+05,1.59e+05,1.41e+05,1.412e+05,1.436e+05,1.695e+05,1.834e+05,1.267e+05,1.259e+05,2.435e+05,1.995e+05,1.237e+05,1.353e+05,1.517e+05,1.261e+05,1.321e+05,1.219e+05,1.357e+05,1.545e+05,1.297e+05,1.248e+05,1.701e+05,1.736e+05,1.266e+05,1.221e+05,1.329e+05,1.454e+05,1.999e+05,1.591e+05,1.346e+05
552.9,570.4,578.6,529.9,512.7,539.5,528.9,544.9,561.7,501.2,531.2,502.2,524,557.7,544.1,509.1,572.9,569.2,510.4,542.8,545.8,543.5,572.8,579.5,559.2,546,534.6,677.7,546.3,543.4,542.5,560.8,555.8,557.9,561.1,548.6,454.3,541.1,540.3,557.7,549.8,566.5,545.1,505.5,562.4,523.7,518.6,578.9,561,507,562.1,493,558,565.4,579.8,477.2,545.5,553.7,559.3,542.8,535.5,529.5,559.7,553.5,563.5,556.5,550.4,540.4,567.5,546.1,553.7,515.2,506.1,585.3,529.8,547.9,536.5,511.4,561.3,551.9,488,575,537.6,526.4,559.8,696.4,553.2,556.7,574,541.2,565.2,544.8,558.9,572.4,566.4,519.2,517.3,561.3,552.3,508.8
280,135
119,296
